trip_trip_id,trip_route_id,trip_direction_id,trip_start_time,trip_start_date,trip_schedule_relationship,vehicle_id,vehicle_label,vehicle_license_plate,vehicle_wheelchair_accessible,position_latitude,position_longitude,position_bearing,position_odometer,position_speed,current_stop_sequence,stop_id,current_status,timestamp,congestion_level,occupancy_status,occupancy_percentage,multi_carriage_details
,,0,,,0,SCCU-36100,,,0,54.33001708984375,-2.745436906814575,348.0,0.0,0.0,0,,2,1707498516,0,0,0,
VJ43cb4b1f1bea39ae90acd39970e5471d3da9d73a,13083,0,15:20:00,20240210,0,SSWL-37018,,,0,51.58502960205078,-3.2427868843078613,294.0,0.0,0.0,10,,2,1707579147,0,0,0,
VJb38b3e772f39a4113b1a2b8bbdc188cc06724293,4148,0,15:09:00,20240210,0,6107,,,0,51.11296463012695,-0.18660999834537506,170.0,0.0,0.0,19,,2,1707579147,0,0,0,
VJf874e4c65864a445da5d7e2a3d9dbb854ad4aeeb,9760,0,14:42:00,20240210,0,6112,,,0,51.06563949584961,-0.3445129990577698,92.0,0.0,0.0,53,,2,1707579163,0,0,0,
VJ4add020d63af284b47980dbf4164672fdfdbca37,6347,0,15:15:00,20240210,0,6116,,,0,51.11947250366211,-0.15934500098228455,176.0,0.0,0.0,21,,2,1707579160,0,0,0,
VJ7053c0ebabd865495e86e3a4894cd773dab9f5c7,7960,0,15:23:00,20240210,0,6117,,,0,51.073768615722656,-0.29205000400543213,83.0,0.0,0.0,10,,2,1707579161,0,0,0,
VJ6401fe882d05844476020823528210bb3923066a,11268,0,14:24:00,20240210,0,6119,,,0,51.243736267089844,-0.16426299512386322,9.0,0.0,0.0,48,,2,1707579169,0,0,0,
,,0,,,0,FBOS-33556_-_SN58CGG,,,0,51.014949798583984,-3.1063199043273926,359.0,0.0,0.0,0,,2,1707579041,0,0,0,
,,0,,,0,SCNE-27510,,,0,54.55961990356445,-1.2230128049850464,168.0,0.0,0.0,0,,2,1707579153,0,0,0,
,,0,,,0,SCNE-27739,,,0,54.997352600097656,-1.432187795639038,0.0,0.0,0.0,0,,2,1707502511,0,0,0,
VJ435d7981697a1d813a451c8c1555084db8cb4269,43981,0,15:11:00,20240210,0,SCNE-27731,,,0,54.87767791748047,-1.4139119386672974,66.0,0.0,0.0,20,,2,1707579167,0,0,0,
VJbb80145c66b6db986dc4dc9aaefea86a916c557b,51420,0,15:04:00,20240210,0,SCNE-27732,,,0,54.97470474243164,-1.3799757957458496,144.0,0.0,0.0,24,,2,1707579169,0,0,0,
VJ6847bdc362c3380a368307a400b7c39cadd79b76,3556,0,15:02:00,20240210,0,SCNE-27733,,,0,54.89090347290039,-1.4117588996887207,48.0,0.0,0.0,26,,2,1707579168,0,0,0,
VJ8c1a9f7e822d281593417e649d699dd0060ff294,86052,0,12:05:00,20240209,0,SCCU-27746,,,0,54.64352035522461,-3.54896879196167,180.0,0.0,0.0,59,,2,1707485161,0,0,0,
VJe7d2d4342e855f9816052fa0bf9a7fca94839562,3556,0,15:15:00,20240210,0,SCNE-27736,,,0,54.91499710083008,-1.3830900192260742,126.0,0.0,0.0,23,,2,1707579161,0,0,0,
,,0,,,0,SN66WMV,,,0,51.44306945800781,-0.02820800058543682,0.0,0.0,0.0,0,,2,1707578998,0,0,0,
VJb9ad274d019f06a4a6f7756377f694b6a05420ed,6114,0,15:24:00,20240210,0,SN66WRZ,SN66WRZ,,0,51.54341506958008,-0.04746299982070923,225.0,0.0,0.0,5,,2,1707579114,0,0,0,
,,0,,,0,LG22AXS,,,0,51.61278533935547,-0.2744860053062439,135.0,0.0,0.0,0,,2,1707463966,0,0,0,
VJ97eff242ead87aba917d19955da93b9f6daa4b18,54698,0,14:44:00,20240210,0,617_-_SK66HRM,,,0,53.54290771484375,-2.116360902786255,359.0,0.0,0.0,62,,2,1707579120,0,0,0,
VJ4d4b0ca2aee016e9f16c08041e1086a7997da6c1,10235,0,07:53:00,20240209,0,YP59OEH,,,0,53.524070739746094,-2.7008039951324463,359.0,0.0,0.0,32,,1,1707467763,0,0,0,
VJdb9f4175a4c2226ed49adaf030f26cc24c9f2957,19318,0,15:31:00,20240210,0,618_-_SK67FNC,,,0,53.59103012084961,-2.296510934829712,359.0,0.0,0.0,0,,1,1707579158,0,0,0,
VJ25515d757cb63ab2c3d8648a3e7f32a1bedd818f,19318,0,15:30:00,20240210,0,619_-_SK67FND,,,0,53.605892181396484,-2.3266100883483887,126.0,0.0,0.0,5,,1,1707579166,0,0,0,
,,0,,,0,FHAM-67269,,,0,50.913265228271484,-0.9974930286407471,359.0,0.0,0.0,0,,2,1707524581,0,0,0,
VJfa592d3b35fd5bb7b0a451feb6e2f79a6fc8ac23,9893,0,07:05:00,20240209,0,6201,,,0,51.286617279052734,0.18432000279426575,359.0,0.0,0.0,40,,1,1707466220,0,0,0,
VJc848850bfc0c123517516a36896370d169bc6cd0,19343,0,15:23:00,20240210,0,62_-_WP21FGN,,,0,53.7848014831543,-2.2414729595184326,312.0,0.0,0.0,7,,2,1707579125,0,0,0,
VJ28fed28072684ce5052491c90c07ea71de1b50b6,5123,0,14:48:00,20240210,0,FHAM-67265,,,0,50.8802604675293,-1.0332549810409546,327.0,0.0,0.0,38,,2,1707579140,0,0,0,
VJfb5fc3bc2cae786c72b8af9a450fb1dd5a010343,6525,0,15:19:00,20240210,0,FHAM-67268,,,0,50.87940979003906,-1.032310962677002,136.0,0.0,0.0,11,,2,1707579154,0,0,0,
,,0,,,0,FHAM-67270,,,0,50.903289794921875,-1.0255650281906128,359.0,0.0,0.0,0,,2,1707574762,0,0,0,
VJ10ea97b1eff996e0d2399b8ed15eaa0f9832b6a9,6525,0,14:39:00,20240210,0,FHAM-67273,,,0,50.81278610229492,-1.0800909996032715,175.0,0.0,0.0,40,,2,1707579155,0,0,0,
VJa365cb5ab2cdc6aaa3b54275ad11bdc21b6aa41a,11636,0,14:47:00,20240210,0,FSYO-63379,,,0,53.38019943237305,-1.48204505443573,277.0,0.0,0.0,40,,2,1707579163,0,0,0,
,,0,,,0,FBOS-33560_-_SN58CGV,,,0,51.0379524230957,-3.1897881031036377,272.0,0.0,0.0,0,,2,1707471176,0,0,0,
VJf035ef19cd2b1a87ee98fd6408fc24ec1148eb71,7680,0,14:43:00,20240210,0,SCMN-11726,,,0,53.43717575073242,-2.159482717514038,0.0,0.0,0.0,28,,2,1707579167,0,0,0,
VJ0b7b0d20368ac25e2fa74272ba86f00b1ecc6de8,44646,0,15:04:00,20240210,0,SCMN-11736,,,0,53.444026947021484,-2.1067450046539307,318.0,0.0,0.0,32,,2,1707579154,0,0,0,
,,0,,,0,LX11AWU,,,0,51.5739631652832,0.18207399547100067,135.0,0.0,0.0,0,,2,1707579015,0,0,0,
,,0,,,0,615_-_SK66HRJ,,,0,53.61732864379883,-2.1558051109313965,258.0,0.0,0.0,0,,2,1707559802,0,0,0,
VJ9b0edae8b9dfef7422b9546ae04dd1ac0e6f929a,79647,0,14:57:00,20240210,0,YX68UOG,YX68UOG,,0,51.579925537109375,-0.3403089940547943,45.0,0.0,0.0,32,,2,1707579164,0,0,0,
,,0,,,0,61_-_WP21FGM,,,0,53.70134735107422,-2.2871580123901367,359.0,0.0,0.0,0,,2,1707504410,0,0,0,
VJebadb43dd9abacb245890057ce1fe68f4ab3bc5a,5123,0,10:18:00,20240210,0,FHAM-67267,,,0,50.894134521484375,-1.0185329914093018,359.0,0.0,0.0,44,,2,1707563081,0,0,0,
VJ376d1870c25a1918c785c446027f4e1bd8c0af40,77500,0,15:01:00,20240210,0,stephensons_429_-_YX17_NYZ,,,0,51.671653747558594,0.728268027305603,262.0,0.0,0.0,12,,2,1707579165,0,0,0,
,,0,,,0,stephensons_432,,,0,52.24041748046875,1.0755200386047363,236.0,0.0,0.0,0,,2,1707506713,0,0,0,
VJ8a55d3e030b5ce435afc0aa71008d484c79eaf95,50278,0,14:20:00,20240210,0,stephensons_433,,,0,52.20763397216797,0.1271580010652542,213.0,0.0,0.0,62,,2,1707579152,0,0,0,
,,0,,,0,YX22_OGY_312,,,0,51.7786979675293,0.48911601305007935,359.0,0.0,0.0,0,,2,1707568660,0,0,0,
,,0,,,0,FBOS-33566_-_SN58CHF,,,0,51.11886215209961,-2.996954917907715,359.0,0.0,0.0,0,,2,1707576148,0,0,0,
VJa4733f252d47e349a10ffb1a5cf945af67f1038c,70130,0,15:15:00,20240210,0,stephensons_435_-_YY67_USC,,,0,51.535919189453125,0.7372000217437744,84.0,0.0,0.0,0,,1,1707579153,0,0,0,
,,0,,,0,SCEK-36868,,,0,51.3602180480957,1.0240418910980225,336.0,0.0,0.0,0,,2,1707566644,0,0,0,
,,0,,,0,YX22_OGV_310,,,0,51.72077560424805,0.5263710021972656,359.0,0.0,0.0,0,,2,1707501562,0,0,0,
VJbffdf27f4f68d557b3e0e7f95e50f9d57a235b18,4055,0,15:10:00,20240210,0,FBOS-33569_-_SN58CHJ,,,0,50.846614837646484,-2.9498939514160156,277.0,0.0,0.0,16,,2,1707579162,0,0,0,
VJfd9e50277c481589242e64f7f454247dbb8203fe,3701,0,15:06:00,20240210,0,FBOS-33717_-_SN12AKF,,,0,51.17087173461914,-2.993285894393921,156.0,0.0,0.0,23,,2,1707579154,0,0,0,
VJbc4d60d1aceabd68e6e425f4b1451c08b231453e,4055,0,15:10:00,20240210,0,FBOS-34467_-_LJ59LZH,,,0,50.994625091552734,-3.015515089035034,158.0,0.0,0.0,15,,2,1707579163,0,0,0,
VJa515b20cbdae6d507150d5a2fa7c3386396d6f06,4885,0,15:20:00,20240210,0,FBOS-34469_-_LJ59LZL,,,0,50.98316192626953,-3.2388880252838135,156.0,0.0,0.0,3,,2,1707579164,0,0,0,
VJd80b78d27c5c7d8e67ec0a281dc637e27224ca6d,6074,0,14:10:00,20240210,0,FBOS-34470_-_LJ59LZM,,,0,51.02518081665039,-3.1177549362182617,44.0,0.0,0.0,38,,2,1707579155,0,0,0,
VJca79799eb9a996ce65a9732c2f72f9282026b030,3701,0,15:00:00,20240210,0,FBOS-34472_-_LJ59LZO,,,0,51.09001541137695,-3.016774892807007,356.0,0.0,0.0,25,,2,1707579159,0,0,0,
VJfafcb156abf7ede251e33ea0989ba21b29d65ffd,15015,0,15:08:00,20240210,0,LX11BBF,LX11BBF,,0,51.58135986328125,0.20564299821853638,270.0,0.0,0.0,29,,2,1707578935,0,0,0,
VJ8a72f0a91bcadc25777ed8655fcd453ecce0c6e7,11494,0,14:55:00,20240210,0,YX19OOE,YX19OOE,,0,51.54188537597656,-0.3682959973812103,90.0,0.0,0.0,26,,2,1707579139,0,0,0,
VJ3970760aae0e043771db907ae5e6524f6890fc4c,3357,0,15:10:00,20240210,0,YY67UTV,YY67UTV,,0,51.44247817993164,-0.07903099805116653,90.0,0.0,0.0,19,,2,1707579139,0,0,0,
,,0,,,0,stephensons_428-YX17_NYW,,,0,51.866065979003906,0.1648849993944168,336.0,0.0,0.0,0,,2,1707569138,0,0,0,
,,0,,,0,FBOS-33571_-_SN58CHL,,,0,51.01499938964844,-3.105707883834839,359.0,0.0,0.0,0,,2,1707564454,0,0,0,
,,0,,,0,YX71_OHA,,,0,53.54532241821289,-2.3721230030059814,359.0,0.0,0.0,0,,2,1707493558,0,0,0,
VJ4f7d9bc7cf6f058c6cabad2d889a2ba0047628b2,10800,0,14:19:00,20240210,0,6486,,,0,51.805667877197266,-0.026976000517606735,359.0,0.0,0.0,28,,2,1707576915,0,0,0,
,,0,,,0,stephensons_439_-_YY15_FZD,,,0,51.7700309753418,0.0956910029053688,340.0,0.0,0.0,0,,2,1707575746,0,0,0,
,,0,,,0,stephensons_441_-_SN16_ORU,,,0,51.989013671875,0.2961049973964691,19.0,0.0,0.0,0,,2,1707579141,0,0,0,
VJ111406371640ec1863d0aab0fc0a684f7700e294,8451,0,14:57:00,20240210,0,6494,,,0,51.70878982543945,-0.04969999939203262,359.0,0.0,0.0,27,,2,1707579145,0,0,0,
VJ23af7e4f86da810ded2ed27e216e0d7ed37cbb0e,51687,0,15:35:00,20240209,0,FPOT-BN72TTX,,,0,52.90127182006836,-2.146852970123291,359.0,0.0,0.0,4,,1,1707495090,0,0,0,
VJ20926b99a57e9f25324284939b9f7d748c033e2c,5123,0,14:54:00,20240210,0,FHAM-67280,,,0,50.83003616333008,-1.0746879577636719,203.0,0.0,0.0,46,,2,1707579166,0,0,0,
VJb8ada55edcbaa8ac9628dbdc1a2bd0ae8ef69e5a,5123,0,15:03:00,20240210,0,FHAM-67283,,,0,50.849281311035156,-1.0717500448226929,6.0,0.0,0.0,22,,2,1707579144,0,0,0,
VJ40616e5e78788b11aadf645a0bd947dd15985a3a,6082,0,14:47:00,20240210,0,FPOT-BN72TTY,,,0,53.0123405456543,-2.1802749633789062,359.0,0.0,0.0,31,,2,1707579150,0,0,0,
VJ330a7f6101437802d2bed7824c0c0b1658822702,77428,0,15:28:00,20240210,0,FPOT-BN72TTZ,,,0,52.80678939819336,-2.1145479679107666,295.0,0.0,0.0,3,,2,1707579163,0,0,0,
VJ43d8a75324da152eb70c9d52eb2f9748bc89cf33,6082,0,15:22:00,20240210,0,FPOT-BN72TUH,,,0,53.01919937133789,-2.18229603767395,231.0,0.0,0.0,1,,2,1707579166,0,0,0,
,,0,,,0,FPOT-BN72TUU,,,0,53.003807067871094,-2.2871649265289307,359.0,0.0,0.0,0,,2,1707579158,0,0,0,
VJ790f96f03a6cba1098083a656aaf73c97572053b,6082,0,15:05:00,20240210,0,FPOT-BN72TUW,,,0,53.00896453857422,-2.2054429054260254,91.0,0.0,0.0,19,,2,1707579155,0,0,0,
VJ5012e2f11ef96b9a4b58066ab1eada4db637d8ba,77428,0,14:58:00,20240210,0,FPOT-MF72WBM,,,0,52.9014892578125,-2.147165060043335,300.0,0.0,0.0,31,,2,1707579169,0,0,0,
VJ9060c7fc0f9eef7ba8decc22e9e54cf7db72424a,6608,0,15:30:00,20240210,0,SCEK-36872,,,0,51.14746856689453,0.8750677704811096,108.0,0.0,0.0,2,,2,1707579152,0,0,0,
VJ15640d8fb87c4b8c597ef0661cc85135bf11932d,10628,0,15:25:00,20240210,0,YX16NZZ,YX16NZZ,,0,51.48728561401367,0.1498740017414093,180.0,0.0,0.0,11,,2,1707579148,0,0,0,
VJ43d8a75324da152eb70c9d52eb2f9748bc89cf33,6082,0,15:22:00,20240210,0,FPOT-BN72TUA,,,0,53.02273178100586,-2.1742610931396484,359.0,0.0,0.0,0,,1,1707578378,0,0,0,
VJaa0fda70447303e4ed8c96c80db0d5c1dcc791fa,3817,0,14:43:00,20240210,0,6511,,,0,51.54362487792969,0.693120002746582,120.0,0.0,0.0,41,,2,1707579167,0,0,0,
VJ05d1cd02da50cf705c71d925f61fe1b7f847a2e9,3817,0,15:22:00,20240210,0,6512,,,0,51.57716751098633,0.5985350012779236,4.0,0.0,0.0,8,,2,1707579157,0,0,0,
,,0,,,0,6513,,,0,51.536624908447266,0.7148230075836182,359.0,0.0,0.0,0,,2,1707558742,0,0,0,
VJ0a96ee62b5692b7774f4dc4633979893af33f118,4279,0,14:55:00,20240210,0,6514,,,0,51.536224365234375,0.7149800062179565,170.0,0.0,0.0,24,,1,1707579147,0,0,0,
,,0,,,0,6515,,,0,51.53568649291992,0.7156559824943542,359.0,0.0,0.0,0,,2,1707579164,0,0,0,
VJ07d901feeaf725c1b95892419fe86fab4de07f61,7650,0,15:05:00,20240210,0,6523,,,0,51.7516975402832,-0.016215000301599503,35.0,0.0,0.0,20,,2,1707579158,0,0,0,
VJ93d01850f7f6174f50ff3d7b912f6839b8780248,3557,0,15:09:00,20240210,0,SCNE-27740,,,0,54.96467971801758,-1.4447308778762817,342.0,0.0,0.0,25,,2,1707579156,0,0,0,
,,0,,,0,FBOS-44509_-_YX58HWH,,,0,51.01761245727539,-3.0669760704040527,359.0,0.0,0.0,0,,2,1707521105,0,0,0,
VJ34d53a28f2cb95ab6b3c2c760ea0f06b34e1d131,8015,0,00:05:00,20240210,0,SCMN-19287,,,0,53.4388427734375,-2.2747318744659424,162.0,0.0,0.0,27,,2,1707524771,0,0,0,
VJa99686ae8badec0811cc893f6ca488ceba3b9e96,8277,0,15:30:00,20240210,0,SCNE-27809,,,0,54.56739807128906,-1.3128477334976196,6.0,0.0,0.0,2,,2,1707579158,0,0,0,
VJ586d87429e5269b0fcfffbb72dfe6615e6d75255,4223,0,15:08:00,20240210,0,SCNE-27817,,,0,54.96943283081055,-1.6197339296340942,18.0,0.0,0.0,27,,2,1707579168,0,0,0,
VJ0970273eba404a5a0e5177694e2bf56462d9826b,4343,0,15:19:00,20240210,0,SCNE-27818,,,0,54.9689826965332,-1.5622878074645996,0.0,0.0,0.0,17,,2,1707579159,0,0,0,
VJ320e801e1f930e26109fdee3f0d2fe3aae1d60d0,4223,0,14:21:00,20240210,0,SCNE-27819,,,0,54.97982406616211,-1.732003927230835,294.0,0.0,0.0,58,,2,1707579166,0,0,0,
,,0,,,0,SCNE-27820,,,0,54.98164367675781,-1.6663028001785278,270.0,0.0,0.0,0,,2,1707579162,0,0,0,
VJf1b33aa72d38f60be7826f8f2eb570391e1bdac2,88878,0,15:21:00,20240210,0,LK64DWG,LK64DWG,,0,51.373931884765625,-0.0969420000910759,0.0,0.0,0.0,7,,2,1707579160,0,0,0,
VJ708919e2fe589e5d1420f6095a0ffc18dd0bd095,6302,0,11:46:00,20240210,0,FBOS-44510,,,0,51.048675537109375,-2.4214000701904297,250.0,0.0,0.0,5,,2,1707566071,0,0,0,
VJ591c3686958fe5bd46b783ecc6cfe7d36ad7eb5a,9400,0,15:12:00,20240210,0,LX12CZM,LX12CZM,,0,51.58381271362305,-0.02059599943459034,180.0,0.0,0.0,5,,2,1707579133,0,0,0,
,,0,,,0,LF73DXT,,,0,51.539527893066406,-0.322845995426178,0.0,0.0,0.0,0,,2,1707484817,0,0,0,
,,0,,,0,FBOS-44534,,,0,50.901756286621094,-3.486685037612915,359.0,0.0,0.0,0,,2,1707575850,0,0,0,
,,0,,,0,stephensons_466_-_DK57_OPZ,,,0,51.88001251220703,0.5532500147819519,79.0,0.0,0.0,0,,2,1707579156,0,0,0,
VJec59809afab4ef847e88b48653b7d8106a9bfb5a,66007,0,14:58:00,20240210,0,stephensons_467,,,0,52.357666015625,0.3156670033931732,322.0,0.0,0.0,23,,2,1707579150,0,0,0,
VJ8517c36c50bea33861845589e062232133a91d8c,66007,0,14:56:00,20240210,0,stephensons_469,,,0,52.32700729370117,0.3462199866771698,131.0,0.0,0.0,18,,2,1707579152,0,0,0,
VJ2c7ef7e9801c9177a5b880381efd468b8386efb8,29631,0,14:15:00,20240210,0,stephensons_470,,,0,52.19076919555664,0.6378719806671143,234.0,0.0,0.0,43,,2,1707579150,0,0,0,
VJfd0ba63055fdaaf1699c988abdcd1cb60370b72a,8669,0,15:05:00,20240210,0,FPOT-SK63_KGF,,,0,53.06520462036133,-2.214979887008667,313.0,0.0,0.0,21,,2,1707579167,0,0,0,
VJ9b89ca9f78c2efd35698250a5b4c115a30a0d84b,8669,0,15:19:00,20240210,0,FPOT-SK63_KGG,,,0,53.086021423339844,-2.241792917251587,359.0,0.0,0.0,17,,2,1707579148,0,0,0,
VJe907b9f1419977a7d7eee978f35f5ac3f1c87562,3863,0,15:30:00,20240210,0,FBOS-44535,,,0,51.015384674072266,-3.1030449867248535,359.0,0.0,0.0,0,,1,1707579120,0,0,0,
VJ608ee129544f99744ca09b38d4831cac7e1e55c0,20290,0,15:08:00,20240210,0,FBOS-44639,,,0,51.122779846191406,-3.0272810459136963,88.0,0.0,0.0,19,,2,1707579161,0,0,0,
VJfa09dfa0921baf3ef7800fde33d97b1b7d1933c7,5770,0,15:30:00,20240210,0,FBOS-44640,,,0,51.01795196533203,-3.104512929916382,359.0,0.0,0.0,2,,2,1707579159,0,0,0,
,,0,,,0,FPOT-SK63_KGE,,,0,53.09793472290039,-2.44450306892395,359.0,0.0,0.0,0,,2,1707510997,0,0,0,
VJf3fc6694346552343f9fd88afa4597b86df7541f,6275,0,14:54:00,20240210,0,FBOS-44918,,,0,50.94415283203125,-2.6318650245666504,80.0,0.0,0.0,15,,2,1707579149,0,0,0,
VJbcf74524736abd195d82b8b86bc2f727a92ddaa1,24066,0,14:30:00,20240210,0,SCMY-11644,,,0,53.737911224365234,-2.7542738914489746,54.0,0.0,0.0,64,,2,1707579101,0,0,0,
,,0,,,0,SCMY-11645,,,0,53.60799026489258,-2.5682809352874756,300.0,0.0,0.0,0,,2,1707579157,0,0,0,
VJ4c36d45482eb158b0cef695ac004b72df7676518,8124,0,14:54:00,20240210,0,LX12CZU,LX12CZU,,0,51.4500732421875,0.1828790009021759,270.0,0.0,0.0,9,,2,1707579141,0,0,0,
VJ4b8e378bb08f4cbb7dd27bc352d62e602c7a39b6,9935,0,14:25:00,20240210,0,LX12DFO,LX12DFO,,0,51.563201904296875,0.10993099957704544,90.0,0.0,0.0,35,,2,1707579155,0,0,0,
,,0,,,0,FBOS-44921,,,0,50.89429473876953,-2.2401459217071533,359.0,0.0,0.0,0,,2,1707492633,0,0,0,
VJ69dee16c613f63f789627ed4a82364bdee3443e4,5770,0,11:30:00,20240210,0,FBOS-44536,,,0,51.18106460571289,-3.3294379711151123,213.0,0.0,0.0,46,,2,1707567995,0,0,0,
VJ5f4372321dfb18e569ad59970e5c0df2cbb81728,12542,0,08:25:00,20240210,0,FLDS-37646,,,0,53.796504974365234,-1.5404510498046875,20.0,0.0,0.0,2,,2,1707553713,0,0,0,
VJc2f30c56362c472814f4a7aa526831e34f32b078,5544,0,15:16:00,20240210,0,TNXB-7512,,,0,52.496192932128906,-1.9393750429153442,186.0,0.0,0.0,15,,2,1707579091,0,0,0,
,,0,,,0,stephensons_474_-_EU65_EOK,,,0,51.87361145019531,0.5751199722290039,354.0,0.0,0.0,0,,2,1707579160,0,0,0,
VJ707ea4f3034de12231af5dbed9f42b8f05ada024,3863,0,15:10:00,20240210,0,FBOS-44933,,,0,51.02731704711914,-3.101322889328003,187.0,0.0,0.0,29,,2,1707579164,0,0,0,
VJdcd227741084b15ba490b8a41c64d3c7c524d1c5,20317,0,15:25:00,20240210,0,FBOS-47535,,,0,51.01645278930664,-3.087960958480835,289.0,0.0,0.0,1,,2,1707579160,0,0,0,
,,0,,,0,stephensons_472_-_EU65_EOH,,,0,51.84503936767578,0.6276929974555969,152.0,0.0,0.0,0,,2,1707507924,0,0,0,
,,0,,,0,stephensons_477_-_EU66_AVB,,,0,51.736568450927734,0.6893349885940552,138.0,0.0,0.0,0,,2,1707502283,0,0,0,
VJ162e10fe93775816388290fdc1a3e22857275a90,4244,0,15:30:00,20240210,0,FBOS-47536,,,0,51.01445388793945,-3.11332106590271,284.0,0.0,0.0,2,,2,1707579161,0,0,0,
VJ0f920bb589d75191154fd6e236eb5379e812a0a3,20317,0,15:15:00,20240210,0,FBOS-47538,,,0,51.01469039916992,-3.100080966949463,359.0,0.0,0.0,6,,2,1707579160,0,0,0,
VJ1b8f09bd37b236300971e326301b5b4af49696f4,6901,0,15:00:00,20240210,0,FBOS-47542,,,0,50.915069580078125,-3.025278091430664,91.0,0.0,0.0,15,,2,1707579157,0,0,0,
VJf5896eff53c356730299b5f5d74bb0818d3d24a8,87249,0,15:32:00,20240210,0,SCEK-36907,,,0,50.767295837402344,0.2844439148902893,156.0,0.0,0.0,0,,1,1707579144,0,0,0,
VJfdbb7c638dca6c881719f38b73a43e9f2b17e240,77819,0,15:15:00,20240210,0,SCEK-37327,,,0,50.85417556762695,0.5300918817520142,192.0,0.0,0.0,3,,2,1707579147,0,0,0,
VJe258cebca02c7c290592ffd04092eb514fdb7d7f,8023,0,15:04:00,20240210,0,LX11BLJ,LX11BLJ,,0,51.574859619140625,0.18355000019073486,270.0,0.0,0.0,0,,1,1707579132,0,0,0,
VJ9e8c35711b9db2b917aa97008fc554efcbd60f61,9168,0,13:48:00,20240210,0,LX12DHA,LX12DHA,,0,51.558372497558594,0.07030300050973892,225.0,0.0,0.0,31,,2,1707579163,0,0,0,
,,0,,,0,YY64GXE,,,0,51.49277114868164,0.06403400003910065,180.0,0.0,0.0,0,,2,1707579128,0,0,0,
,,0,,,0,stephensons_440_-_SN16_ORS,,,0,51.7365608215332,0.6786329746246338,342.0,0.0,0.0,0,,2,1707578269,0,0,0,
,,0,,,0,FBOS-45114,,,0,51.01500701904297,-3.1057848930358887,359.0,0.0,0.0,0,,2,1707578692,0,0,0,
,,0,,,0,stephensons_448_-_YX10_FFG,,,0,51.73430252075195,0.6786829829216003,22.0,0.0,0.0,0,,2,1707481418,0,0,0,
VJa1f3faf249ed01fcd614c1d3e6e0557f755a26fd,3340,0,14:40:00,20240210,0,YY64TXB,YY64TXB,,0,51.41185760498047,-0.2901580035686493,225.0,0.0,0.0,37,,2,1707579163,0,0,0,
VJ50de85a4b307521d8c6e241e783b811661dc8542,81237,0,15:30:00,20240210,0,6731,,,0,51.26282501220703,-0.007968000136315823,165.0,0.0,0.0,3,,2,1707579167,0,0,0,
VJf2615a02af9eb4e98fbd97ca645a3e2d7363f9dc,81202,0,15:35:00,20240210,0,6733,,,0,51.24089050292969,-0.1666480004787445,359.0,0.0,0.0,0,,1,1707579149,0,0,0,
VJd498cbaeea6a93330d64777c9de77e0b4c44ec3a,8108,0,14:49:00,20240210,0,6735,,,0,51.209747314453125,0.06918799877166748,288.0,0.0,0.0,27,,2,1707579164,0,0,0,
VJ1d3344434d0331cc6df1c41e1e229e733a3bae76,54850,0,14:55:00,20240210,0,FECS-32333,,,0,52.657371520996094,1.2803349494934082,75.0,0.0,0.0,23,,2,1707579149,0,0,0,
VJdea0797a4e383fefbdc9c58d7e0c5159fa9c16c1,51418,0,15:28:00,20240210,0,SCNE-27822,,,0,55.00162887573242,-1.4379299879074097,342.0,0.0,0.0,4,,2,1707579154,0,0,0,
VJd6356cb4258ce88d1a10ff58d5dcfca86f3e2632,41593,0,15:16:00,20240210,0,SCNE-28001,,,0,54.90564727783203,-1.390185832977295,168.0,0.0,0.0,23,,2,1707579153,0,0,0,
,,0,,,0,SCNE-36094,,,0,54.71073532104492,-1.246566891670227,276.0,0.0,0.0,0,,2,1707579151,0,0,0,
VJ163127c782db2c1e5cf7f0e8d7abc7d23e23e607,38483,0,14:50:00,20240210,0,LK65ECA,LK65ECA,,0,51.64423370361328,-0.298442006111145,225.0,0.0,0.0,38,,2,1707579089,0,0,0,
VJ0d826ac72b0daf76921a78ae0a2676ce33655f56,9236,0,15:25:00,20240210,0,LX12DFP,LX12DFP,,0,51.59229278564453,0.08373600244522095,225.0,0.0,0.0,9,,2,1707579164,0,0,0,
,,0,,,0,LX12DFY,,,0,51.56574249267578,0.18533900380134583,90.0,0.0,0.0,0,,2,1707579107,0,0,0,
VJ54e3f69fc2f1b1851827cfc000446967711d9fe7,10662,0,15:01:00,20240210,0,LX12DJV,LX12DJV,,0,51.400550842285156,0.01679299958050251,0.0,0.0,0.0,29,,2,1707579138,0,0,0,
VJb725920d370e405130cfdf1324f45b8c6d789fdd,10513,0,15:05:00,20240210,0,LX59EDO,LX59EDO,,0,51.428462982177734,-0.03514900058507919,270.0,0.0,0.0,18,,2,1707579134,0,0,0,
VJ3afb922c6f7d802e787d76d3027c4bc0ac7402df,7829,0,15:04:00,20240210,0,LX61DDZ,LX61DDZ,,0,51.54435729980469,-0.08955399692058563,45.0,0.0,0.0,16,,1,1707579160,0,0,0,
,,0,,,0,6729,,,0,51.133453369140625,0.26356199383735657,359.0,0.0,0.0,0,,2,1707577017,0,0,0,
,,0,,,0,YX12_DLE,,,0,51.39105987548828,-0.3850100040435791,359.0,0.0,0.0,0,,2,1707496843,0,0,0,
,,0,,,0,6732,,,0,51.240901947021484,-0.16649900376796722,359.0,0.0,0.0,0,,2,1707563019,0,0,0,
